UID,Date,Path
user_02687,2025-07-08,"['activities', 'new-reviews']"
user_02688,2025-02-02,['news']
user_02688,2025-03-03,['beauty-awards']
user_02688,2025-06-10,['products']
user_02688,2025-06-22,['news']
user_02688,2025-07-04,['sell-channels']
user_02688,2025-07-18,['from=write']
user_02689,2025-01-07,['offers']
user_02689,2025-02-08,['channel=offline']
user_02689,2025-02-15,['sell-channels']
user_02689,2025-03-20,['beauty-awards']
user_02689,2025-04-01,['products']
user_02689,2025-04-02,['tags']
user_02689,2025-05-08,['vip']
user_02689,2025-06-29,['channel=offline']
user_02690,2025-05-07,['channel=offline']
user_02690,2025-06-04,['tags']
user_02691,2025-01-08,['sell-channels']
user_02691,2025-02-10,['channel=online']
user_02691,2025-04-13,['sell-channels']
user_02691,2025-04-22,['ranking']
user_02691,2025-07-26,['categories']
user_02692,2025-03-16,['ranking']
user_02692,2025-03-24,['brand_gift']
user_02692,2025-04-30,['category_list']
user_02692,2025-06-09,['products']
user_02692,2025-07-19,['coupons']
user_02693,2025-02-11,['reviews']
user_02693,2025-02-25,['events']
user_02693,2025-04-09,['vip']
user_02694,2025-02-09,['new-products']
user_02694,2025-03-05,['activities']
user_02694,2025-04-29,['coupons']
user_02694,2025-05-14,['beauty-awards']
user_02694,2025-05-16,['beauty-ranking-tour']
user_02694,2025-06-03,['goodbuy']
user_02694,2025-06-13,['brands']
user_02695,2025-01-18,['channel_details']
user_02695,2025-01-23,['write-review-please']
user_02695,2025-05-10,['tags']
user_02695,2025-05-29,['brand_gift']
user_02695,2025-06-06,['category_list']
user_02695,2025-06-17,['news']
user_02696,2025-05-24,['brand-events']
user_02696,2025-06-30,['channel=online']
user_02696,2025-07-02,['beautynews']
user_02696,2025-07-05,['from=write']
user_02697,2025-02-28,['brand_gift']
user_02697,2025-03-24,['beautynews']
user_02697,2025-04-16,['vip']
user_02698,2025-01-06,['channel=offline']
user_02698,2025-02-17,['activities']
user_02699,2025-03-12,['from=write']
user_02699,2025-03-31,['channel=offline']
user_02699,2025-04-05,['news']
user_02699,2025-07-24,['categories']
user_02700,2025-01-31,['ranking']
user_02700,2025-03-17,['coupons']
user_02700,2025-07-08,['products']
user_02701,2025-01-05,['new-reviews']
user_02701,2025-01-08,['channel=online']
user_02701,2025-02-07,['sell-channels']
user_02701,2025-03-01,['channel_details']
user_02701,2025-04-08,['events']
user_02701,2025-06-15,['series']
user_02702,2025-01-11,['products']
user_02702,2025-05-28,['goodbuy']
user_02702,2025-06-17,['channel_details']
user_02702,2025-06-27,['vip']
user_02702,2025-07-29,['beautynews']
user_02703,2025-02-11,['discount_messages']
user_02703,2025-05-16,['events']
user_02704,2025-03-09,['channel_details']
user_02704,2025-04-18,['category_list']
user_02704,2025-06-05,['coupons']
user_02704,2025-06-19,['products']
user_02704,2025-07-15,['brand-events']
user_02705,2025-01-09,['vip']
user_02705,2025-01-19,['new-reviews']
user_02705,2025-01-20,['offers']
user_02705,2025-03-29,['news']
user_02705,2025-04-28,['series']
user_02705,2025-05-10,['news']
user_02705,2025-05-31,['offers']
user_02705,2025-06-12,['events']
user_02706,2025-03-23,['beauty-ranking-tour']
user_02706,2025-04-26,['activities']
user_02707,2025-01-16,['from=write']
user_02707,2025-02-03,['coupons']
user_02707,2025-03-04,['activities']
user_02707,2025-03-14,['coupons']
user_02707,2025-05-29,['products']
user_02708,2025-06-02,['brands']
user_02708,2025-06-23,['news']
user_02709,2025-03-05,['from=write']
user_02709,2025-03-28,['channel=offline']
user_02709,2025-06-29,['channel_details']
user_02709,2025-07-17,['activities']
user_02710,2025-01-13,['offers']
user_02710,2025-01-28,['categories']
user_02710,2025-03-19,['tags']
user_02710,2025-04-05,['series']
user_02710,2025-04-09,['ranking']
user_02710,2025-05-12,['brands']
user_02711,2025-01-27,['events']
user_02711,2025-01-31,['write-review-please']
user_02711,2025-02-24,['series']
user_02711,2025-03-16,['channel=offline']
user_02711,2025-03-21,['new-products']
user_02711,2025-04-09,['events']
user_02711,2025-05-16,['new-products']
user_02711,2025-06-02,['category_list']
user_02711,2025-07-08,['products']
user_02711,2025-07-10,['brand-events']
user_02711,2025-07-16,['offers']
user_02712,2025-01-14,['goodbuy']
user_02712,2025-02-06,['coupons']
user_02712,2025-02-15,['tags']
user_02712,2025-03-07,['brand_gift']
user_02712,2025-04-23,['activities']
user_02712,2025-05-05,['vip']
user_02713,2025-01-12,['write-review-please']
user_02713,2025-02-17,['series']
user_02713,2025-03-06,['channel_details']
user_02714,2025-01-13,['categories']
user_02714,2025-02-04,['new-products']
user_02714,2025-02-16,['ranking']
user_02714,2025-03-08,['new-reviews']
user_02714,2025-04-19,['tags']
user_02714,2025-06-14,['new-reviews']
user_02714,2025-07-14,['beauty-awards']
user_02714,2025-07-30,['discount_messages']
user_02715,2025-01-07,['offers']
user_02715,2025-03-02,['beauty-ranking-tour']
user_02715,2025-04-25,['beauty-ranking-tour']
user_02715,2025-06-11,['channel_details']
user_02716,2025-01-20,['channel=online']
user_02716,2025-01-30,['channel_details']
user_02716,2025-06-16,['offers']
user_02716,2025-07-30,['new-reviews']
user_02717,2025-03-07,['write-review-please']
user_02717,2025-04-26,['brands']
user_02717,2025-05-02,['ranking']
user_02717,2025-05-28,['news']
user_02717,2025-06-07,['write-review-please']
user_02717,2025-07-07,['events']
user_02717,2025-07-29,['activities']
user_02718,2025-01-18,['channel_details']
user_02718,2025-01-22,['category_list']
user_02718,2025-02-13,['category_list']
user_02718,2025-04-06,['beauty-awards']
user_02718,2025-06-17,['beauty-ranking-tour']
user_02719,2025-01-25,"['brand_gift', 'brands']"
user_02719,2025-02-05,['vip']
user_02719,2025-02-26,['channel_details']
user_02719,2025-03-17,['category_list']
user_02719,2025-03-26,['vip']
user_02719,2025-06-29,['ranking']
user_02720,2025-01-27,['channel=online']
user_02720,2025-01-29,['vip']
user_02720,2025-02-03,['channel_details']
user_02720,2025-02-06,['vip']
user_02720,2025-02-20,['categories']
user_02720,2025-03-13,['vip']
user_02720,2025-05-17,['category_list']
user_02720,2025-05-25,['products']
user_02720,2025-06-09,['categories']
user_02721,2025-05-03,['channel_details']
user_02721,2025-06-03,['events']
user_02721,2025-07-04,['vip']
user_02721,2025-07-13,['goodbuy']
user_02722,2025-01-22,['series']
user_02722,2025-02-11,['from=write']
user_02722,2025-04-20,['activities']
user_02722,2025-06-22,['beauty-ranking-tour']
user_02723,2025-03-08,['channel=online']
user_02723,2025-04-02,['ranking']
user_02723,2025-05-10,['coupons']
user_02723,2025-05-18,['tags']
user_02723,2025-07-29,['ranking']
user_02724,2025-01-30,['channel=offline']
user_02724,2025-06-13,['ranking']
user_02725,2025-02-13,['sell-channels']
user_02725,2025-02-16,['reviews']
user_02725,2025-02-27,['discount_messages']
user_02725,2025-04-15,['activities']
user_02726,2025-01-07,['brand-events']
user_02726,2025-04-19,['beautynews']
user_02726,2025-07-22,['discount_messages']
user_02727,2025-01-05,['tags']
user_02727,2025-01-23,['from=write']
user_02727,2025-02-25,['brand_gift']
user_02727,2025-03-08,['brand-events']
user_02727,2025-03-31,['write-review-please']
user_02727,2025-06-30,"['new-products', 'category_list']"
user_02727,2025-07-17,['category_list']
user_02727,2025-07-24,"['sell-channels', 'channel_details']"
user_02728,2025-01-20,['news']
user_02728,2025-01-22,['goodbuy']
user_02728,2025-03-22,['activities']
user_02728,2025-04-04,['coupons']
user_02728,2025-04-15,['categories']
user_02728,2025-05-06,['write-review-please']
user_02728,2025-07-05,['events']
user_02728,2025-07-13,['categories']
user_02728,2025-07-22,['category_list']
user_02729,2025-03-04,['discount_messages']
user_02729,2025-04-10,['offers']
user_02729,2025-06-05,['reviews']
user_02730,2025-01-21,['from=write']
user_02730,2025-02-28,['categories']
user_02730,2025-03-06,['coupons']
user_02730,2025-03-27,['categories']
user_02731,2025-01-08,['sell-channels']
user_02731,2025-01-16,['brand-events']
user_02731,2025-03-02,['new-reviews']
user_02731,2025-03-05,['new-products']
user_02731,2025-03-27,['news']
user_02731,2025-04-22,['news']
user_02731,2025-05-17,['from=write']
user_02731,2025-05-20,['vip']
user_02731,2025-06-15,['reviews']
user_02731,2025-07-12,['brands']
user_02732,2025-02-12,['channel_details']
user_02732,2025-03-04,['new-reviews']
user_02733,2025-01-12,['products']
user_02733,2025-03-02,['new-products']
user_02733,2025-04-30,['products']
user_02733,2025-06-16,['products']
user_02733,2025-07-12,['channel=online']
user_02733,2025-07-14,['channel=online']
user_02733,2025-07-23,['discount_messages']
user_02734,2025-02-08,['beauty-ranking-tour']
user_02734,2025-02-12,['news']
user_02734,2025-03-11,['new-reviews']
user_02734,2025-04-11,['activities']
user_02734,2025-05-08,['new-products']
user_02735,2025-01-11,['series']
user_02735,2025-03-14,['new-reviews']
user_02735,2025-03-23,['categories']
user_02735,2025-04-02,['write-review-please']
user_02735,2025-05-03,['sell-channels']
user_02735,2025-05-27,['sell-channels']
user_02735,2025-06-13,['events']
user_02735,2025-07-01,['brand_gift']
user_02735,2025-07-07,['sell-channels']
user_02736,2025-03-15,['activities']
user_02736,2025-05-07,['channel=online']
user_02736,2025-05-22,['events']
user_02736,2025-06-23,['from=write']
user_02737,2025-02-25,['offers']
user_02737,2025-03-03,['beautynews']
user_02737,2025-03-21,['sell-channels']
user_02737,2025-04-14,['brand-events']
user_02737,2025-04-18,['brand_gift']
user_02737,2025-06-06,['discount_messages']
user_02738,2025-01-21,['beautynews']
user_02738,2025-07-03,['sell-channels']
user_02739,2025-02-19,['sell-channels']
user_02739,2025-02-22,['vip']
user_02739,2025-04-23,['new-products']
user_02739,2025-06-09,['news']
user_02739,2025-06-19,['reviews']
user_02740,2025-06-15,['channel=online']
user_02741,2025-01-18,['beautynews']
user_02741,2025-03-14,['series']
user_02741,2025-05-04,['brands']
user_02742,2025-01-31,['reviews']
user_02742,2025-02-22,['brands']
user_02742,2025-04-11,['new-reviews']
user_02742,2025-04-28,['new-products']
user_02742,2025-05-03,['vip']
user_02742,2025-06-23,['sell-channels']
user_02743,2025-01-06,['channel=offline']
user_02743,2025-04-04,['ranking']
user_02743,2025-05-11,['vip']
user_02743,2025-06-06,['reviews']
user_02744,2025-02-25,['category_list']
user_02744,2025-03-09,['news']
user_02744,2025-03-27,['tags']
user_02744,2025-05-13,['discount_messages']
user_02744,2025-07-05,['beautynews']
user_02744,2025-07-26,['ranking']
user_02745,2025-03-19,['coupons']
user_02745,2025-05-04,['from=write']
user_02745,2025-05-09,['beautynews']
user_02745,2025-06-03,['from=write']
user_02745,2025-06-24,['categories']
user_02746,2025-01-06,['beauty-ranking-tour']
user_02746,2025-02-02,['tags']
user_02746,2025-04-03,['events']
user_02746,2025-04-20,['brand_gift']
user_02746,2025-05-04,['offers']
user_02746,2025-05-10,['beautynews']
user_02747,2025-02-23,['goodbuy']
user_02747,2025-06-08,['beautynews']
user_02747,2025-07-22,['beauty-awards']
user_02748,2025-01-31,['ranking']
user_02748,2025-03-30,['beauty-awards']
user_02748,2025-05-20,['channel=offline']
user_02749,2025-01-25,['channel_details']
user_02749,2025-03-31,['new-reviews']
user_02749,2025-04-12,['channel=offline']
user_02749,2025-05-20,['from=write']
user_02750,2025-01-27,['categories']
user_02750,2025-04-16,['reviews']
user_02751,2025-01-07,['brand_gift']
user_02751,2025-01-21,['sell-channels']
user_02751,2025-02-15,['products']
user_02751,2025-03-22,['activities']
user_02751,2025-05-09,['categories']
user_02751,2025-05-20,['channel=offline']
user_02751,2025-06-10,['beauty-ranking-tour']
user_02751,2025-06-13,['goodbuy']
user_02752,2025-01-23,['news']
user_02752,2025-01-27,['brands']
user_02752,2025-03-26,['categories']
user_02752,2025-04-18,['vip']
user_02752,2025-04-25,['brand-events']
user_02752,2025-06-09,['beautynews']
user_02752,2025-06-19,['from=write']
user_02752,2025-07-14,['new-reviews']
user_02752,2025-07-25,['new-reviews']
user_02752,2025-07-29,['coupons']
user_02753,2025-05-26,['beauty-awards']
user_02753,2025-06-10,['discount_messages']
user_02754,2025-01-10,['vip']
user_02754,2025-02-22,['tags']
user_02754,2025-04-01,['beauty-ranking-tour']
user_02754,2025-04-16,['write-review-please']
user_02754,2025-07-21,['new-reviews']
user_02755,2025-02-23,['tags']
user_02755,2025-03-14,['channel=online']
user_02755,2025-04-03,['new-reviews']
user_02755,2025-05-24,['events']
user_02755,2025-06-22,['brand_gift']
user_02756,2025-01-01,['new-products']
user_02756,2025-02-15,['vip']
user_02756,2025-03-06,['series']
user_02756,2025-03-27,['write-review-please']
user_02756,2025-04-20,['category_list']
user_02756,2025-05-03,['reviews']
user_02756,2025-05-09,['vip']
user_02757,2025-01-31,['offers']
user_02757,2025-04-29,['new-reviews']
user_02757,2025-05-01,['categories']
user_02758,2025-02-05,['categories']
user_02758,2025-02-17,['write-review-please']
user_02758,2025-05-05,['activities']
user_02758,2025-07-17,['category_list']
user_02759,2025-01-26,['beauty-ranking-tour']
user_02759,2025-05-09,['offers']
user_02759,2025-05-26,['tags']
user_02760,2025-02-27,"['vip', 'channel_details']"
user_02760,2025-03-16,['sell-channels']
user_02760,2025-03-24,['beauty-ranking-tour']
user_02760,2025-04-22,['reviews']
user_02760,2025-07-15,['series']
user_02761,2025-02-25,['categories']
user_02761,2025-05-01,['brand_gift']
user_02761,2025-05-02,['goodbuy']
user_02761,2025-06-29,['offers']
user_02762,2025-04-09,['activities']
user_02762,2025-06-29,['beauty-awards']
user_02762,2025-07-22,['goodbuy']
user_02762,2025-07-28,['coupons']
user_02763,2025-05-10,['brand_gift']
user_02763,2025-05-19,['channel=online']
user_02763,2025-06-07,['events']
user_02763,2025-07-12,['category_list']
user_02764,2025-01-09,['events']
user_02764,2025-02-14,['brand_gift']
user_02764,2025-03-13,['discount_messages']
user_02764,2025-03-30,['write-review-please']
user_02764,2025-04-24,['offers']
user_02764,2025-06-04,['vip']
user_02764,2025-06-27,['vip']
user_02764,2025-07-16,['beautynews']
user_02765,2025-02-17,['channel_details']
user_02765,2025-07-05,['tags']
user_02766,2025-05-17,['channel_details']
user_02766,2025-06-14,['beautynews']
user_02766,2025-07-11,['reviews']
user_02767,2025-01-01,['news']
user_02767,2025-05-24,['beauty-ranking-tour']
user_02767,2025-06-15,['events']
user_02768,2025-02-22,['activities']
user_02768,2025-03-01,['series']
user_02768,2025-05-26,['channel=online']
user_02769,2025-01-09,['brands']
user_02769,2025-06-17,['category_list']
user_02770,2025-01-03,['brands']
user_02770,2025-01-04,['category_list']
user_02770,2025-02-01,['brand-events']
user_02770,2025-04-08,['categories']
user_02770,2025-04-13,['brands']
user_02770,2025-07-15,['category_list']
user_02771,2025-01-25,['categories']
user_02771,2025-04-08,['tags']
user_02771,2025-05-22,['channel=online']
user_02771,2025-07-11,['ranking']
user_02772,2025-03-09,['channel=offline']
user_02772,2025-03-28,['beauty-awards']
user_02772,2025-03-31,['channel_details']
user_02772,2025-06-14,['brand-events']
user_02773,2025-02-07,['sell-channels']
user_02773,2025-03-02,['reviews']
user_02773,2025-04-10,['category_list']
user_02773,2025-05-11,['coupons']
user_02773,2025-05-23,['tags']
user_02773,2025-06-28,['ranking']
user_02773,2025-07-07,['ranking']
user_02773,2025-07-24,['beauty-awards']
user_02774,2025-01-04,['offers']
user_02774,2025-02-03,['from=write']
user_02774,2025-03-30,['beauty-ranking-tour']
user_02774,2025-05-09,['discount_messages']
user_02774,2025-06-15,['from=write']
user_02774,2025-07-07,['write-review-please']
user_02775,2025-02-16,['activities']
user_02776,2025-03-19,['brand-events']
user_02776,2025-06-01,['channel_details']
user_02776,2025-06-26,['coupons']
user_02776,2025-07-01,['brand-events']
user_02776,2025-07-28,['from=write']
user_02777,2025-02-01,['events']
user_02777,2025-02-28,['brands']
user_02777,2025-04-29,['coupons']
user_02778,2025-03-17,['discount_messages']
user_02778,2025-04-09,['offers']
user_02778,2025-05-17,['sell-channels']
user_02778,2025-06-08,['vip']
user_02778,2025-06-09,['brands']
user_02779,2025-01-26,['brands']
user_02779,2025-03-15,['brand_gift']
user_02779,2025-03-23,['vip']
user_02779,2025-04-11,['vip']
user_02779,2025-04-18,"['channel_details', 'new-reviews']"
user_02780,2025-02-21,['series']
user_02780,2025-02-24,['new-reviews']
user_02780,2025-07-05,['new-products']
user_02780,2025-07-09,['ranking']
user_02780,2025-07-26,['channel_details']
user_02781,2025-01-31,['ranking']
user_02781,2025-05-20,['channel=offline']
user_02781,2025-06-19,['new-reviews']
user_02781,2025-07-15,['offers']
user_02781,2025-07-24,['brand_gift']
user_02782,2025-01-02,['beautynews']
user_02782,2025-03-12,['vip']
user_02783,2025-01-03,['new-reviews']
user_02783,2025-01-21,['beauty-ranking-tour']
user_02783,2025-01-23,['write-review-please']
user_02783,2025-04-20,['from=write']
user_02783,2025-05-01,['activities']
user_02783,2025-06-20,['discount_messages']
user_02783,2025-07-01,['vip']
user_02784,2025-02-16,['beauty-awards']
user_02784,2025-03-12,['goodbuy']
user_02784,2025-06-01,['discount_messages']
user_02784,2025-06-02,['new-products']
user_02784,2025-06-26,['events']
user_02784,2025-07-16,['brand_gift']
user_02785,2025-03-17,['categories']
user_02785,2025-07-01,['events']
user_02785,2025-07-14,['new-products']
user_02786,2025-03-04,['beauty-awards']
user_02786,2025-03-27,['channel=offline']
user_02786,2025-04-23,['category_list']
user_02786,2025-05-25,['category_list']
user_02786,2025-06-07,['categories']
user_02787,2025-02-02,['from=write']
user_02787,2025-02-19,['brands']
user_02787,2025-03-07,['offers']
user_02787,2025-05-07,['discount_messages']
user_02787,2025-06-15,['sell-channels']
user_02788,2025-05-15,['beauty-awards']
user_02788,2025-06-10,['offers']
user_02788,2025-07-23,['goodbuy']
user_02789,2025-02-09,['series']
user_02789,2025-02-25,['series']
user_02789,2025-04-01,['offers']
user_02789,2025-06-25,['vip']
user_02789,2025-07-03,['series']
user_02790,2025-03-26,['beautynews']
user_02790,2025-04-11,['beauty-awards']
user_02790,2025-05-23,['channel_details']
user_02790,2025-07-14,['category_list']
user_02791,2025-01-05,['channel_details']
user_02791,2025-02-03,['sell-channels']
user_02791,2025-02-23,['brand_gift']
user_02792,2025-04-04,['reviews']
user_02792,2025-06-28,['coupons']
user_02792,2025-07-23,['new-products']
user_02793,2025-01-08,['categories']
user_02793,2025-01-26,['brand-events']
user_02793,2025-02-01,['sell-channels']
user_02793,2025-06-30,['category_list']
user_02793,2025-07-19,['ranking']
user_02794,2025-01-03,['products']
user_02794,2025-05-24,['brand-events']
user_02795,2025-03-18,['sell-channels']
user_02795,2025-04-15,['channel=online']
user_02795,2025-05-03,['products']
user_02796,2025-03-18,"['categories', 'brand-events']"
user_02796,2025-05-24,['new-reviews']
user_02797,2025-01-24,['categories']
user_02798,2025-01-05,['channel_details']
user_02798,2025-02-12,['categories']
user_02798,2025-03-11,['vip']
user_02798,2025-03-29,['category_list']
user_02798,2025-06-02,['new-reviews']
user_02799,2025-07-06,['tags']
user_02800,2025-01-31,['news']
user_02800,2025-02-02,['beauty-ranking-tour']
user_02800,2025-02-12,['beauty-ranking-tour']
user_02800,2025-02-22,['tags']
user_02800,2025-04-16,['channel=online']
user_02800,2025-05-01,['events']
user_02800,2025-05-02,['new-products']
user_02800,2025-05-12,['brand_gift']
user_02800,2025-06-01,['category_list']
user_02800,2025-06-05,['new-products']
user_02800,2025-06-25,['write-review-please']
user_02800,2025-07-08,['beautynews']
user_02800,2025-07-10,['news']
user_02801,2025-04-06,['category_list']
user_02801,2025-04-11,['tags']
user_02801,2025-07-14,['discount_messages']
user_02801,2025-07-22,['offers']
user_02802,2025-01-08,['beauty-awards']
user_02802,2025-01-19,['ranking']
user_02802,2025-01-21,['tags']
user_02802,2025-01-22,['brands']
user_02802,2025-01-26,['from=write']
user_02802,2025-07-10,['write-review-please']
user_02803,2025-05-13,['offers']
user_02804,2025-01-30,['offers']
user_02804,2025-02-07,['new-products']
user_02804,2025-03-15,['reviews']
user_02804,2025-05-27,['new-reviews']
user_02804,2025-06-09,['beauty-awards']
user_02804,2025-06-12,['goodbuy']
user_02804,2025-07-07,['beauty-awards']
user_02805,2025-01-07,['channel=online']
user_02805,2025-02-01,['channel_details']
user_02805,2025-04-09,['new-reviews']
user_02805,2025-06-07,['reviews']
user_02805,2025-07-09,['channel=online']
user_02806,2025-02-18,['offers']
user_02806,2025-02-20,['products']
user_02806,2025-02-22,['brands']
user_02806,2025-02-28,['beauty-ranking-tour']
user_02806,2025-03-07,['sell-channels']
user_02806,2025-03-12,['vip']
user_02807,2025-02-25,['series']
user_02807,2025-03-02,['new-reviews']
user_02807,2025-05-30,"['sell-channels', 'brands']"
user_02807,2025-07-16,['channel=online']
user_02807,2025-07-22,['news']
user_02808,2025-01-27,['channel=online']
user_02808,2025-03-21,['channel=offline']
user_02808,2025-05-08,['series']
user_02808,2025-07-08,['from=write']
user_02808,2025-07-21,['coupons']
user_02809,2025-01-07,['ranking']
user_02809,2025-01-19,['offers']
user_02809,2025-03-25,['ranking']
user_02809,2025-07-11,['tags']
user_02810,2025-01-02,['reviews']
user_02810,2025-02-02,['goodbuy']
user_02810,2025-03-31,['events']
user_02810,2025-06-11,['coupons']
user_02810,2025-06-25,['tags']
user_02810,2025-07-21,['channel_details']
user_02811,2025-03-28,['ranking']
user_02811,2025-04-27,['category_list']
user_02811,2025-04-29,['vip']
user_02811,2025-05-16,['category_list']
user_02811,2025-05-22,['ranking']
user_02811,2025-06-02,['reviews']
user_02811,2025-06-09,['events']
user_02812,2025-02-24,['write-review-please']
user_02812,2025-03-02,['vip']
user_02812,2025-04-23,['new-reviews']
user_02812,2025-05-05,['from=write']
user_02812,2025-06-12,['write-review-please']
user_02813,2025-01-18,['coupons']
user_02813,2025-02-25,['goodbuy']
user_02813,2025-03-31,['reviews']
user_02813,2025-04-25,['discount_messages']
user_02813,2025-05-24,['series']
user_02813,2025-06-16,['series']
user_02813,2025-07-12,['news']
user_02813,2025-07-13,['series']
user_02814,2025-01-13,['beauty-ranking-tour']
user_02814,2025-01-25,['new-reviews']
user_02814,2025-03-20,['series']
user_02814,2025-04-17,['categories']
user_02814,2025-05-15,['write-review-please']
user_02814,2025-07-22,['tags']
user_02814,2025-07-23,['discount_messages']
user_02814,2025-07-29,['new-products']
user_02815,2025-01-10,['brands']
user_02815,2025-02-05,['beauty-ranking-tour']
user_02815,2025-03-16,['series']
user_02815,2025-03-21,['ranking']
user_02815,2025-06-13,['beauty-awards']
user_02816,2025-01-03,['activities']
user_02816,2025-02-06,['coupons']
user_02816,2025-03-21,['beauty-ranking-tour']
user_02816,2025-03-27,['discount_messages']
user_02816,2025-04-20,['goodbuy']
user_02816,2025-06-08,['channel=online']
user_02816,2025-06-13,['channel=online']
user_02817,2025-01-07,['categories']
user_02817,2025-02-08,['sell-channels']
user_02817,2025-05-16,['brand_gift']
user_02817,2025-07-03,['tags']
user_02817,2025-07-08,['tags']
user_02818,2025-01-14,['category_list']
user_02818,2025-02-10,['products']
user_02818,2025-03-03,['write-review-please']
user_02818,2025-03-28,['channel_details']
user_02818,2025-04-16,['channel=online']
user_02818,2025-05-08,['beauty-ranking-tour']
user_02818,2025-05-25,['tags']
user_02818,2025-05-28,['reviews']
user_02818,2025-06-30,['activities']
user_02818,2025-07-14,['offers']
user_02819,2025-01-03,['beauty-ranking-tour']
user_02819,2025-02-06,['channel=online']
user_02819,2025-03-10,['vip']
user_02819,2025-04-28,['channel=online']
user_02819,2025-05-14,['brand_gift']
user_02820,2025-01-10,['new-reviews']
user_02820,2025-01-22,['channel=online']
user_02820,2025-03-09,['channel=online']
user_02820,2025-03-23,['channel_details']
user_02820,2025-03-30,['brand_gift']
user_02820,2025-05-24,['new-products']
user_02820,2025-06-04,['from=write']
user_02820,2025-07-06,['category_list']
user_02821,2025-01-17,['channel_details']
user_02821,2025-04-03,['new-reviews']
user_02821,2025-04-22,['series']
user_02821,2025-06-05,['new-reviews']
user_02821,2025-06-16,['ranking']
user_02822,2025-01-06,['brands']
user_02822,2025-01-17,['events']
user_02822,2025-04-04,['brands']
user_02822,2025-04-17,['coupons']
user_02822,2025-05-12,['beauty-ranking-tour']
user_02822,2025-05-14,['ranking']
user_02822,2025-05-31,['write-review-please']
user_02823,2025-03-14,['activities']
user_02823,2025-04-30,['beauty-ranking-tour']
user_02823,2025-05-11,['from=write']
user_02823,2025-05-29,['category_list']
user_02823,2025-06-07,['products']
user_02823,2025-07-10,['new-reviews']
user_02823,2025-07-12,"['beauty-awards', 'channel=online']"
user_02824,2025-01-22,['sell-channels']
user_02824,2025-01-26,['ranking']
user_02824,2025-07-10,['brand_gift']
user_02825,2025-01-26,['series']
user_02825,2025-02-20,['coupons']
user_02825,2025-04-19,['beautynews']
user_02825,2025-05-21,['brands']
user_02825,2025-06-14,['beauty-ranking-tour']
user_02825,2025-07-28,['discount_messages']
user_02826,2025-01-03,['products']
user_02826,2025-01-13,['new-reviews']
user_02826,2025-03-22,['channel=online']
user_02826,2025-05-30,['reviews']
user_02826,2025-07-04,['sell-channels']
user_02826,2025-07-05,"['vip', 'category_list']"
user_02826,2025-07-12,['categories']
user_02826,2025-07-23,['news']
user_02826,2025-07-26,['from=write']
user_02827,2025-05-17,['series']
user_02828,2025-02-11,['vip']
user_02828,2025-02-13,['tags']
user_02828,2025-05-12,['reviews']
user_02828,2025-06-17,['from=write']
user_02829,2025-03-30,['new-products']
user_02829,2025-06-20,['beautynews']
user_02829,2025-07-26,['series']
user_02830,2025-01-21,['categories']
user_02830,2025-01-24,['products']
user_02830,2025-03-10,['goodbuy']
user_02830,2025-04-17,['events']
user_02830,2025-07-06,['channel=offline']
user_02831,2025-01-04,['brands']
user_02831,2025-01-25,['events']
user_02831,2025-05-27,['channel=offline']
user_02832,2025-01-28,['new-products']
user_02832,2025-03-14,['category_list']
user_02832,2025-03-24,['offers']
user_02832,2025-04-05,['offers']
user_02832,2025-05-05,['from=write']
user_02832,2025-05-20,['events']
user_02832,2025-07-05,['write-review-please']
user_02832,2025-07-08,['sell-channels']
user_02833,2025-06-08,['channel=offline']
user_02834,2025-01-18,['beauty-awards']
user_02834,2025-02-05,['write-review-please']
user_02834,2025-06-04,['discount_messages']
user_02835,2025-01-09,['beauty-awards']
user_02835,2025-01-30,['new-products']
user_02835,2025-02-26,['offers']
user_02835,2025-03-18,['beautynews']
user_02835,2025-03-24,['channel=online']
user_02836,2025-02-12,['beauty-awards']
user_02836,2025-03-08,['new-products']
user_02836,2025-03-28,['offers']
user_02836,2025-06-25,['brands']
user_02836,2025-07-17,['beautynews']
user_02837,2025-03-09,['category_list']
user_02837,2025-04-17,['goodbuy']
user_02837,2025-04-29,['goodbuy']
user_02837,2025-04-30,['discount_messages']
user_02837,2025-05-17,['from=write']
user_02838,2025-02-02,['vip']
user_02838,2025-02-17,['brand-events']
user_02838,2025-03-09,['products']
user_02838,2025-03-14,['write-review-please']
user_02838,2025-04-07,['activities']
user_02838,2025-04-27,['categories']
user_02839,2025-01-02,['brands']
user_02839,2025-01-14,['coupons']
user_02839,2025-02-02,['brand_gift']
user_02839,2025-02-08,['news']
user_02839,2025-02-09,['coupons']
user_02839,2025-03-15,['tags']
user_02839,2025-03-21,['brand_gift']
user_02839,2025-05-02,['offers']
user_02839,2025-05-29,['ranking']
user_02839,2025-05-31,['new-products']
user_02839,2025-06-08,['products']
user_02839,2025-07-07,['brand-events']
user_02839,2025-07-28,['vip']
user_02840,2025-01-20,['activities']
user_02840,2025-02-14,['new-products']
user_02840,2025-04-22,['category_list']
user_02840,2025-05-01,['beauty-awards']
user_02840,2025-05-05,['discount_messages']
user_02840,2025-05-10,['channel=offline']
user_02840,2025-05-18,['news']
user_02841,2025-02-20,['discount_messages']
user_02841,2025-03-25,['discount_messages']
user_02841,2025-05-26,['series']
user_02842,2025-05-29,['reviews']
user_02842,2025-07-13,['channel_details']
